TOTAL_ELAPSED_TIME,QUERY_ID,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
1176,01b30590-0002-318f-0051-ba870003b132,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Men', 'Electronics', 'Music')
  AND i_class NOT IN ('portable', 'classical')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:37.36-07:00,2024-03-16T00:44:38.536-07:00,1176,9067692684,100,405,771,0,0,0,0,,,0,,,0,0.000064000,0,8.10.1,0,0,0,0,0,FALSE,d260403e488ea0d57ff11b468d3d789c,2,d260403e488ea0d57ff11b468d3d789c,1
1228,01b30590-0002-318f-0051-ba870003b12a,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_category) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Men', 'Electronics', 'Music')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:35.791-07:00,2024-03-16T00:44:37.019-07:00,1228,9067692684,100,406,822,0,0,0,0,,,0,,,0,0.000066000,0,8.10.1,0,0,0,0,0,FALSE,6792f839f56a250ea4af8769f73038b8,2,6792f839f56a250ea4af8769f73038b8,1
1166,01b30590-0002-3099-0051-ba8700036162,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Men', 'Electronics', 'Music')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY itemrevenue DESC
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:34.316-07:00,2024-03-16T00:44:35.482-07:00,1166,9067692684,100,380,786,0,0,0,0,,,0,,,0,0.000060000,0,8.10.1,0,0,0,0,0,FALSE,57a3b04b26727d52de3ac02a44eb0460,2,57a3b04b26727d52de3ac02a44eb0460,1
2565,01b30590-0002-318f-0051-ba870003b122,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Jewelry', 'Home & Garden', 'Tools')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 200",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:31.434-07:00,2024-03-16T00:44:33.999-07:00,2565,9067692684,200,1563,1002,0,0,0,0,,,0,,,0,0.000241000,0,8.10.1,0,0,0,0,0,FALSE,0b6a16f76a309823424ffe90de72553f,2,0b6a16f76a309823424ffe90de72553f,1
1172,01b30590-0002-326c-0051-ba870003c1ea,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category = 'Electronics'
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 15, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:29.806-07:00,2024-03-16T00:44:30.978-07:00,1172,4695824524,100,316,856,0,0,0,0,,,0,,,0,0.000050000,0,8.10.1,0,0,0,0,0,FALSE,90b446f055e9bf850fe24716c6271cc5,2,f6b04aeb6c06ecb4852d657d8fa19b1c,1
1878,01b30590-0002-317c-0051-ba8700037206,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Women', 'Sports', 'Books')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-05-01' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-05-01'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:27.612-07:00,2024-03-16T00:44:29.49-07:00,1878,9072470156,100,326,1552,0,0,0,0,,,0,,,0,0.000051000,0,8.10.1,0,0,0,0,0,FALSE,ff5bae4d2803cb3061b2eb2ff2301d1c,2,ff5bae4d2803cb3061b2eb2ff2301d1c,1
5645,01b30590-0002-3095-0051-ba870003327e,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2003
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state NOT IN ('MI', 'CA')
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:21.545-07:00,2024-03-16T00:44:27.19-07:00,5645,9010211980,100,268,5377,0,0,0,0,,,0,,,0,0.000046000,0,8.10.1,0,0,0,0,0,FALSE,f6b7a344780f061764724e498cc8c9f2,2,2e0907042e84b6b8818d591b311ffdb3,1
5352,01b30590-0002-3095-0051-ba8700033276,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 200",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:15.845-07:00,2024-03-16T00:44:21.197-07:00,5352,11495229580,200,341,5011,0,0,0,0,,,0,,,0,0.000054000,0,8.10.1,0,0,0,0,0,FALSE,ece947887bfa09562f1ccdba071be96f,2,782a480dc3cf185c67066f759d80f463,1
8424,01b30590-0002-326c-0051-ba870003c1da,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
  AND c_preferred_cust_flag = 'Y'
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:07.099-07:00,2024-03-16T00:44:15.523-07:00,8424,11495229580,100,433,7991,0,0,0,0,,,0,,,0,0.000068000,0,8.10.1,0,0,0,0,0,FALSE,68d7fb92f421a024ce676b45c3ddb0db,2,ba13f958ffb143ecb7f9c8edd3dfe579,1
5306,01b30590-0002-318f-0051-ba870003b116,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY ctr_total_return ASC, c_customer_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:01.339-07:00,2024-03-16T00:44:06.645-07:00,5306,11495229580,100,301,5005,0,0,0,0,,,0,,,0,0.000048000,0,8.10.1,0,0,0,0,0,FALSE,dca1d109539a98a2c1a475b6518d39a9,2,94ea1ac7c7bbe8ea4c80719177fdf991,1
5279,01b3058f-0002-317c-0051-ba87000371fa,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
  AND c_birth_year <> 1980
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:55.689-07:00,2024-03-16T00:44:00.968-07:00,5279,11495229580,100,276,5003,0,0,0,0,,,0,,,0,0.000044000,0,8.10.1,0,0,0,0,0,FALSE,2485e9b7da681bbd3b844892cfadee5c,2,3bf4403c738d4f3d5e2c5592a07a2794,1
5460,01b3058f-0002-318f-0051-ba870003b10a,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return < (SELECT AVG(ctr_total_return)*0.8
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:49.858-07:00,2024-03-16T00:43:55.318-07:00,5460,11495229580,100,484,4976,0,0,0,0,,,0,,,0,0.000076000,0,8.10.1,0,0,0,0,0,FALSE,c75d29fc65504784ad1171f73c59c415,2,29aef0b0d64bc9460c032319e842e7b3,1
5357,01b3058f-0002-3144-0051-ba870003a20a,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY ctr_total_return DESC
LIMIT 50",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:44.184-07:00,2024-03-16T00:43:49.541-07:00,5357,11495229580,50,302,5055,0,0,0,0,,,0,,,0,0.000048000,0,8.10.1,0,0,0,0,0,FALSE,90be975f8d5ee90707fe3900d05c288d,2,f8874e9ee1943fedb8270cd080e24ba1,1
5500,01b3058f-0002-3099-0051-ba870003614e,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state IN ('TX', 'CA', 'NY')
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:38.281-07:00,2024-03-16T00:43:43.781-07:00,5500,11495229580,100,481,5019,0,0,0,0,,,0,,,0,0.000076000,0,8.10.1,0,0,0,0,0,FALSE,e69da2f69f423c8e37b02289c91717fb,2,cc8a5357405912d79633101b65bb4eae,1
5825,01b3058f-0002-326c-0051-ba870003c1ca,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2001
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.5
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'MI'
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:32.013-07:00,2024-03-16T00:43:37.838-07:00,5825,11495229580,100,371,5454,0,0,0,0,,,0,,,0,0.000059000,0,8.10.1,0,0,0,0,0,FALSE,7d512eb11246ca38161c46d50e82ac5f,2,ea67ab5a0a8c7bec0b88d411fe091d1a,1
6830,01b3058f-0002-3144-0051-ba870003a1fe,"WITH customer_total_return AS (
  SELECT wr_returning_customer_sk AS ctr_customer_sk,
  ca_state AS ctr_state,
  SUM(wr_return_amt) AS ctr_total_return
  FROM web_returns, date_dim, customer_address
  WHERE wr_returned_date_sk = d_date_sk
  AND d_year = 2002
  AND wr_returning_addr_sk = ca_address_sk
  GROUP BY wr_returning_customer_sk, ca_state
)

SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
FROM customer_total_return ctr1, customer_address, customer
WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return)*1.2
  FROM customer_total_return ctr2
  WHERE ctr1.ctr_state = ctr2.ctr_state)
  AND ca_address_sk = c_current_addr_sk
  AND ca_state = 'CA'
  AND ctr1.ctr_customer_sk = c_customer_sk
ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag,
  c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address,
  c_last_review_date, ctr_total_return
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:24.761-07:00,2024-03-16T00:43:31.591-07:00,6830,11521007244,100,489,6341,0,0,0,0,,,0,,,0,0.000078000,0,8.10.1,0,0,0,0,0,FALSE,8ccd2d97a25b668a3de24823fd2b7247,2,8187ae0c043fc7cebdfc730ecdedc52e,1
774,01b3058f-0002-326c-0051-ba870003c1c2,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 88
  AND d_moy = 12
  AND d_year = 2002
  AND i_category = 'Electronics'
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:23.64-07:00,2024-03-16T00:43:24.414-07:00,774,41134031253,75,390,384,0,0,0,0,,,0,,,0,0.000061000,0,8.10.1,0,0,0,0,0,FALSE,4bff13d31af8f74c90a0c5f27d0e98e6,2,a59591510ec405f9c83c91db4293cc25,1
632,01b3058f-0002-326c-0051-ba870003c1ba,"SELECT i_brand_id brand_id, i_brand brand,
  SUM(ss_ext_sales_price) ext_price
FROM date_dim, store_sales, item
WHERE d_date_sk = ss_sold_date_sk
  AND ss_item_sk = i_item_sk
  AND i_manager_id = 96
  AND d_moy = 12
  AND d_year = 2002
  AND i_class = 'luxury'
GROUP BY i_brand, i_brand_id
ORDER BY ext_price DESC, i_brand_id
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:43:22.662-07:00,2024-03-16T00:43:23.294-07:00,632,27021964,0,423,209,0,0,0,0,,,0,,,0,0.000066000,0,8.10.1,0,0,0,0,0,FALSE,678008bed286fdd5913f3170833100d6,2,c7d30acac8a0976cd6cbedfcb05bfc8d,1
